"Sec Short Name","Board","Session Name","Last","Last Time","Bid Depth","Bid Price","Total Value","Offer Price","Total Volume","Offer Depth","Issued Qty","Security","Ref Price","Change Price","High Limit","Low Limit","Daily Value","Daily Volume","Number of Trades","MM Rule Tag","Contract Size","High","Low","Unadj Prev Price","Previous Date","Inherited State","Open","Open Qty","Close","Change Percent","Avg Price","52 Week High Price","52 Week Low Price","TOP","Orders","Last Auction Price","Has News","Change LTP","Sec Name","ISIN","Quote Basis","Security Board State","Previous Close","Market Cap","CB Ref Price","Change Ref Price","Change CB Ref Price","Change Percent Ref Price","Close Bid Price","Close Bid Depth","Close Offer Price","NMS","Close Offer Depth","CB High Limit","CB Low Limit","Ref Price Div Adj","52 Week High Date","52 Week Low Date","Accrued Interest","Adjustment Factor","Avg Yield","Bid Yield","Board Name","CB Ref Yield","Change CB Ref Yield","Change Ref Yield","Change Yield","Close Bid Yield","Close Offer Yield","Closing Yield","Coupon Rate","Currency Id","Expiry Price","High Yield","Instrument","Is Tradeable","Issue Date","Issuer Id","Last Qty","Last Yield","Low Yield","Market Maker Quotation Status","Maturity Date","Max Qty","Min Qty","Next Coupon Date","Number of Bids","Number of Offers","Off Mkt Last","Off Mkt Last Qty","Off Mkt Value Today","Off Mkt Volume Today","Offer Yield","Open Yield","Option Strike","Option Verb","Previous Yield","Qty Multiplier","Ref Price Date Time","Ref Yield","Sector","Security Remarks","Settlement Date","Settlement Price","Settlement Price Type","TOV","Underlying Security"
"SOKOUK","REG","Closing","","","","","","","","","571645336","239","51.3","","56.4","46.2","","","","0","1","","","51.3","12/26/2018","A","","","","","","51.8","36.0","","","","","","SOKOUK HOLDING CO.","KW0EQ0201982","","A","51.3","29325405.737","51.3","","","","","","","12069","","","","51.3","1/28/2018","3/20/2018","","1.685928345","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS239T1","","","","None","","","1","","","","","","","","","","","","","1","","","8600","","1/29/2019","","","",""
"ALMADINA","REG","Closing","","","","","","","","","399065225","240","28.0","","30.8","25.2","","","","0","1","","","28.0","4/12/2018","A","","","","","","40.9","28.0","","","","","","AL-MADINA FOR FINANCE AND INVESTMENT CO.","KW0EQ0202030","","A","28.0","11173826.300","28.0","","","","","","","2833","","","","28.0","2/1/2018","3/26/2018","","1.000000000","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS240T1","","","","None","","","1","","","","","","","","","","","","","1","","","8700","","1/29/2019","","","",""
"NOOR","REG","Closing","","","","","","","","","412381582","241","78.0","","85.8","70.2","","","","0","1","","","78.0","12/19/2018","A","","","","","","80.8","42.5","","","","","","NOOR FINANCIAL INVESTMENT","KW0EQ0202048","","A","78.0","32165763.396","78.0","","","","","","","9908","","","","78.0","12/12/2018","3/12/2018","","1.815277273","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS241T1","","","","None","","","1","","","","","","","","","","","","","1","","","8700","","1/29/2019","","","",""
"TAMINV","REG","Closing","","","","","","","","","343506744","242","281","","309.0","253.0","","","","0","1","","","281","7/10/2018","A","","","","","","291","242","","","","","","TAMDEEN INVESTMENT CO.","KW0EQ0202139","","A","281","96525395.064","281","","","","","","","81","","","","281","2/18/2018","1/29/2018","","0.881104069","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS242T1","","","","None","","","1","","","","","","","","","","","","","1","","","8700","","1/29/2019","","","",""
"EXCH","REG","Enquiry","","","","","","","","","46200000","243","86.4","","","","","","","0","1","","","86.4","2/4/2018","A","","","","","","100.0","72.0","","","","","","KUWAIT BAHRAIN INTERNATIONAL EXCHANGE CO.","KW0EQ0202162","","S","86.4","3991680.000","86.4","","","","","","","","","","","86.4","1/28/2018","1/30/2018","","0.860288000","","","Regular Market","","","","","","","","","KWD","","","AUCTION_MKT","True","","IS243T1","","","","None","","","1","","","","","","","","","","","","","1","","","8700","","1/29/2019","","","",""
"KSHC","REG","Closing","","","","","","","","","176276900","245","32.0","","35.2","28.8","","","","0","1","","","32.0","7/30/2018","A","","","","","","34.9","27.0","","","","","","KUWAIT SYRIAN HOLDING CO","KW0EQ0202527","","A","32.0","5640860.800","32.0","","","","","","","8086","","","","32.0","3/12/2018","2/6/2018","","1.000000000","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS245T1","","","","None","","","1","","","","","","","","","","","","","1","","","8700","","1/29/2019","","","",""
"ASIYA","REG","Closing","","","","","","","","","776440000","247","35.0","","38.5","31.5","","","","0","1","","","35.0","1/3/2019","A","","","","","","45.0","34.4","","","","","","ASIYA CAPITAL INVESTMENT COMPANY","KW0EQ0202709","","A","35.0","27175400.000","35.0","","","","","","","3239","","","","35.0","1/23/2018","8/1/2018","","1.000000000","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS247T1","","","","None","","","1","","","","","","","","","","","","","1","","","8700","","1/29/2019","","","",""
"GNAHC","REG","Closing","","","","","","","","","145413548","249","36.1","","39.7","32.5","","","","0","1","","","36.1","7/10/2018","A","","","","","","38.4","35.1","","","","","","GULF NORTH AFRICA HOLDING CO.","KW0EQ0202741","","A","36.1","5249429.083","36.1","","","","","","","7784","","","","36.1","3/15/2018","2/6/2018","","1.000000000","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS249T1","","","","None","","","1","","","","","","","","","","","","","1","","","8700","","1/29/2019","","","",""
"AMWAL","REG","Closing","","","","","","","","","180551250","250","53.9","","59.2","48.6","","","","0","1","","","53.9","4/2/2018","A","","","","","","67.0","45.0","","","","","","AMWAL INTERNATIONAL INVESTMENT CO.","KW0EQ0202758","","A","53.9","9731712.375","53.9","","","","","","","3837","","","","53.9","1/23/2018","2/20/2018","","1.000000000","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS250T1","","","","None","","","1","","","","","","","","","","","","","1","","","8700","","1/29/2019","","","",""
"ALIMTIAZ","REG","Closing","","","","","","","","","1086765623","252","126","","138.0","114.0","","","","0","1","","","126","7/31/2018","A","","","","","","154","126","","","","","","ALIMTIAZ INVESTMENT GROUP CO.","KW0EQ0202832","","A","126","136932468.498","126","","","","","","","30952","","","","126","1/23/2018","3/8/2018","","1.000000000","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS252T1","","","","None","","","1","","","","","","","","","","","","","1","","","8700","","1/29/2019","","","",""
"KINS","REG","Closing","","","","","","","","","184799490","301","289","","317.0","261.0","","","","0","1","","","289","7/10/2018","A","","","","","","289","247","","","","","","KUWAIT INSURANCE COMPANY","KW0EQ0300412","","A","289","53407052.610","289","","","","","","","254","","","","289","7/10/2018","1/30/2018","","0.870056497","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS301T1","","","","None","","","1","","","","","","","","","","","","","1","","","8500","","1/29/2019","","","",""
"GINS","REG","Closing","","","","","","","","","179000146","302","717","","788.0","646.0","","","","0","1","","","717","7/31/2018","A","","","","","","800","580","","","","","","GULF INSURANCE GROUP","KW0EQ0300420","","A","717","128343104.682","717","","","","","","","114","","","","717","3/29/2018","3/25/2018","","0.897859216","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS302T1","","","","None","","","1","","","","","","","","","","","","","1","","","8500","","1/29/2019","","","",""
"AINS","REG","Closing","","","","","","","","","196550725","303","500","","550.0","450.0","","","","0","1","","","500","1/3/2019","A","","","","","","540","425","","","","","","AL-AHLEIA INSURANCE COMPANY","KW0EQ0300438","","A","500","98275362.500","500","","","","","","","1096","","","","500","3/28/2018","2/14/2018","","0.840255123","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS303T1","","","","None","","","1","","","","","","","","","","","","","1","","","8500","","1/29/2019","","","",""
"WINS","REG","Closing","","","","","","","","","162090569","304","63.3","","69.6","57.0","","","","2","1","","","63.3","11/28/2018","A","","","","","","69.8","50.1","","","","","","WARBA INSURANCE COMPANY  (K.S.C.P)","KW0EQ0300446","","A","63.3","10260333.018","63.3","","","","","","","645","","","","63.3","1/25/2018","1/25/2018","","0.896219136","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS304T1","","","","Continuous","","","1","","","","","","","","","","","","","1","","","8500","","1/29/2019","","","",""
"KUWAITRE","REG","Closing","","","","","","","","","160988680","305","192","","211.0","173.0","","","","0","1","","","192","7/10/2018","A","","","","","","192","192","","","","","","KUWAIT REINSURANCE COMPANY","KW0EQ0300453","","A","192","30909826.560","192","","","","","","","19","","","","192","4/1/2018","4/1/2018","","0.705755556","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS305T1","","","","None","","","1","","","","","","","","","","","","","1","","","8500","","1/29/2019","","","",""
"FTI","REG","Closing","","","","","","","","","106599981","306","53.5","","58.8","48.2","","","","0","1","","","53.5","3/29/2018","A","","","","","","65.0","42.5","","","","","","FIRST TAKAFUL INSURANCE COMPANY","KW0EQ0301386","","A","53.5","5703098.984","53.5","","","","","","","194","","","","53.5","1/25/2018","3/29/2018","","1.000000000","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS306T1","","","","None","","","1","","","","","","","","","","","","","1","","","8500","","1/29/2019","","","",""
"WETHAQ","REG","Closing","","","","","","","","","110250000","307","26.1","","28.7","23.5","","","","0","1","","","26.1","7/10/2018","A","","","","","","40.0","26.1","","","","","","WETHAQ TAKAFUL INSURANCE COMPANY","KW0EQ0301626","","A","26.1","2877525.000","26.1","","","","","","","418","","","","26.1","2/8/2018","4/3/2018","","1.000000000","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS307T1","","","","None","","","1","","","","","","","","","","","","","1","","","8500","","1/29/2019","","","",""
"KRE","REG","Closing","","","","","","","","","905339849","401","48.3","","53.1","43.5","","","","0","1","","","48.3","7/30/2018","A","","","","","","62.0","46.0","","","","","","KUWAIT REAL ESTATE COMPANY","KW0EQ0400618","","A","48.3","43727914.707","48.3","","","","","","","20768","","","","48.3","2/5/2018","4/1/2018","","0.946808511","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS401T1","","","","None","","","1","","","","","","","","","","","","","1","","","8600","","1/29/2019","","","",""
"URC","REG","Closing","","","","","","","","","1077248953","402","62.2","","68.4","56.0","","","","0","1","","","62.2","7/30/2018","A","","","","","","78.0","54.4","","","","","","UNITED REAL ESTATE COMPANY","KW0EQ0400626","","A","62.2","67004884.877","62.2","","","","","","","2096","","","","62.2","1/23/2018","3/15/2018","","0.827438817","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS402T1","","","","None","","","1","","","","","","","","","","","","","1","","","8600","","1/29/2019","","","",""
"NRE","REG","Closing","","","","","","","","","989654844","403","135","","148.0","122.0","","","","0","1","","","135","5/15/2018","A","","","","","","135","103","","","","","","THE NATIONAL REAL ESTATE COMPANY","KW0EQ0400634","","A","135","133603403.940","135","","","","","","","4645","","","","135","5/15/2018","1/24/2018","","0.822702475","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS403T1","","","","None","","","1","","","","","","","","","","","","","1","","","8600","","1/29/2019","","","",""
"SRE","REG","Closing","","","","","","","","","494079545","404","350","","385.0","315.0","","","","0","1","","","350","1/3/2019","A","","","","","","355","325","","","","","","SALHIA REAL ESTATE COMPANY","KW0EQ0400642","","A","350","172927840.750","350","","","","","","","2311","","","","350","2/6/2018","4/3/2018","","0.904930966","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS404T1","","","","None","","","1","","","","","","","","","","","","","1","","","8600","","1/29/2019","","","",""
"TAM","REG","Closing","","","","","","","","","419628053","406","350","","385.0","315.0","","","","0","1","","","350","1/3/2019","A","","","","","","399","320","","","","","","TAMDEEN REAL ESTATE COMPANY","KW0EQ0400675","","A","350","146869818.550","350","","","","","","","70","","","","350","1/25/2018","4/3/2018","","0.779192818","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS406T1","","","","None","","","1","","","","","","","","","","","","","1","","","8600","","1/29/2019","","","",""
"AREEC","REG","Closing","","","","","","","","","184212867","408","160","","176.0","144.0","","","","0","1","","","160","7/10/2018","A","","","","","","176","136","","","","","","AJIAL REAL ESTATE ENTERTAINMENT CO.","KW0EQ0400360","","A","160","29474058.720","160","","","","","","","2046","","","","160","1/23/2018","2/20/2018","","0.911564626","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS408T1","","","","None","","","1","","","","","","","","","","","","","1","","","8600","","1/29/2019","","","",""
"MASSALEH","REG","Closing","","","","","","","","","232920347","409","42.9","","47.1","38.7","","","","0","1","","","42.9","8/5/2018","A","","","","","","42.9","28.8","","","","","","MASSALEH REAL ESTATE CO.","KW0EQ0400683","","A","42.9","9992282.886","42.9","","","","","","","3008","","","","42.9","8/5/2018","3/27/2018","","1.000000000","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS409T1","","","","None","","","1","","","","","","","","","","","","","1","","","8600","","1/29/2019","","","",""
"ARABREC","REG","Closing","","","","","","","","","505225024","410","28.0","","30.8","25.2","","","","0","1","","","28.0","9/19/2018","A","","","","","","37.6","28.0","","","","","","AL-ARABIY REAL ESTATE CO.","KW0EQ0400691","","A","28.0","14146300.672","28.0","","","","","","","7527","","","","28.0","1/29/2018","3/1/2018","","1.000000000","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS410T1","","","","None","","","1","","","","","","","","","","","","","1","","","8600","","1/29/2019","","","",""
"ERESCO","REG","Closing","","","","","","","","","450429398","412","33.5","","36.8","30.2","","","","0","1","","","33.5","7/10/2018","A","","","","","","37.0","31.0","","","","","","AL-ENMA A REAL ESTATE CO.","KW0EQ0400717","","A","33.5","15089384.833","33.5","","","","","","","3224","","","","33.5","2/1/2018","2/1/2018","","1.000000000","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS412T1","","","","None","","","1","","","","","","","","","","","","","1","","","8600","","1/29/2019","","","",""
"MABANEE","REG","Closing","","","","","","","","","933446739","413","750","","825.0","675.0","","","","0","1","","","750","1/3/2019","A","","","","","","865","705","","","","","","MABANEE COMPANY","KW0EQ0400725","","A","750","700085054.250","750","","","","","","","3881","","","","750","9/6/2018","3/21/2018","","0.630170856","","","Regular Market","","","","","","","","","KWD","","","PREMIER_MKT","True","","IS413T1","","","","None","","","1","","","","","","","","","","","","","1","","","8600","","1/29/2019","","","",""
"INJAZZAT","REG","Closing","","","","","","","","","336605457","414","92.1","","101.0","82.9","","","","0","1","","","92.1","8/5/2018","A","","","","","","97.4","80.0","","","","","","INJAZZAT REAL ESTATE DEV. CO","KW0EQ0400774","","A","92.1","31001362.590","92.1","","","","","","","703","","","","92.1","1/28/2018","2/14/2018","","1.000000000","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS414T1","","","","None","","","1","","","","","","","","","","","","","1","","","8600","","1/29/2019","","","",""
"INVESTORS","REG","Closing","","","","","","","","","622860162","416","14.0","","15.4","12.6","","","","0","1","","","14.0","9/10/2018","A","","","","","","18.0","13.5","","","","","","INVESTORS HOLDING GROUP CO.","KW0EQ0401293","","A","14.0","8720042.268","14.0","","","","","","","48848","","","","14.0","1/24/2018","4/3/2018","","1.766233766","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS416T1","","","","None","","","1","","","","","","","","","","","","","1","","","8600","","1/29/2019","","","",""
"IRC","REG","Closing","","","","","","","","","154482100","417","30.0","","33.0","27.0","","","","0","1","","","30.0","1/3/2019","A","","","","","","32.5","24.1","","","","","","INTERNATIONAL RESORTS CO.","KW0EQ0401392","","A","30.0","4634463.000","30.0","","","","","","","3184","","","","30.0","1/25/2018","2/19/2018","","1.000000000","","","Regular Market","","","","","","","","","KWD","","","MAIN_MKT","True","","IS417T1","","","","None","","","1","","","","","","","","","","","","","1","","","8600","","1/29/2019","","","",""
